id,paragraphs
604,maegor denied him that. from harrenhal came forth lord harroway  from riverrun lord tully. ser davos darklyn of the kingsguard marshalled five thousand swords in king’s landing and struck out west to meet the rebels. up from the reach came lord peake  lord merryweather  lord caswell  and their levies. prince aegon’s slow moving host found armies closing from all sides  each smaller than their own force  but so many that the young prince  still but seventeen  did not know where to turn. lord corbray advised him to engage each foe separately before they could join their powers  but aegon was loath to divide his strength. instead he chose to march on toward king’s landing.
605,just south of the gods eye  he found davos darklyn’s kingslanders athwart his path  sitting on high ground behind a wall of spears  even as scouts reported lords merryweather and caswell advancing from the south  and lords tully and harroway from the north. prince aegon
607,commanded a charge  hoping to break through the kingslanders before the other loyalists fell upon his flanks  and mounted quicksilver to lead the attack himself. but scarce had he taken wing when he heard shouts and saw his men below pointing to where balerion the black dread had appeared in the southern sky.
608,king maegor had come.
609,for the first time since the doom of valyria  dragon contended with dragon in the sky  even as battle was joined below.
610,quicksilver  a quarter the size of balerion  was no match for the older  fiercer dragon  and her pale white fireballs were engulfed and washed away in great gouts of black flame. then the black dread fell upon her from above  his jaws closing round her neck as he ripped one wing from her body. screaming and smoking  the young dragon plunged to earth  and prince aegon with her.
611,the battle below was nigh as brief  if bloodier. once aegon fell  the rebels saw their cause was doomed and ran  discarding arms and armor as they fled. but the loyalist armies were all around them  and there was no escape. by day’s end  two thousand of aegon’s men had died  against a hundred of the king’s. amongst the dead were lord alyn tarbeck  denys snow the bastard of barrowton  lord ronnel vance  ser willam whistler  melony piper and three of her brothers… and the prince of dragonstone  aegon the uncrowned of house targaryen. the only notable loss amongst the loyalists was ser davos darklyn of the kingsguard  slain at the hands of lord corbray with lady forlorn. half a year of trials and executions followed. queen visenya persuaded her son to spare some of the rebellious lords  but even those who kept their lives lost lands and titles and were forced to give up hostages.
615,one notable name could be found neither amongst the dead nor the captive  rhaena targaryen  sister and wife to prince aegon  had not joined the host. whether that was by his command or her own choice is still debated to this day. all that is known for certain is that rhaena remained at pinkmaiden castle with her daughters when aegon marched…and with her  dreamfyre. would the addition of a second
617,dragon to the prince’s host have made a difference when battle was joined  we shall never know…though it has been pointed out  and rightly  that princess rhaena was no warrior  and dreamfyre was younger and smaller than quicksilver  and certainly no true threat to balerion the black dread.
618,when word of the battle reached the west and princess rhaena learned that both her husband and her friend lady melony had fallen  it is said she heard the news in a stony silence. “will you not weep ” she was asked  to which she replied  “i do not have the time for tears.” whereupon  fearing her uncle’s wroth  she gathered up her daughters  aerea and rhaella  and fled farther  first to lannisport and then across the sea to fair isle  where the new lord marq farman  whose father and elder brother had both perished in the battle  fighting for prince aegon  gave her sanctuary and swore no harm would come to her beneath his roof. for the best part of a year  the people of fair isle watched the east in dread  fearing the sight of balerion’s dark wings  but maegor never came. instead the victorious king returned to the red keep  where he grimly set about getting himself an heir.
619,the 44th year after the conquest was a peaceful one compared to what had gone before…but the maesters who chronicled those times wrote that the smell of blood and fire still hung heavy in the air. maegor i targaryen sat the iron throne as his red keep rose around him  but his court was grim and cheerless  despite the presence of his three queens…or perhaps because of it. each night he summoned one of his wives to his bed  yet still he remained childless  with no heir but for the sons and daughters of his brother  aenys. “maegor the cruel ” he was called  and “kinslayer” as well  though it was death to say either in his hearing.
620,in oldtown  the ancient high septon died  and another was raised up in his place. though he spoke no word against the king or his queens  the enmity between king maegor and the faith endured. hundreds of poor fellows had been hunted down and slain  their scalps delivered to the king’s men for the bounty  but thousands more still roamed the woods and hedges and the wild places of the seven kingdoms  cursing the targaryens with their every breath. one band even crowned their own high septon  in the person of a bearded brute named septon moon. and a few warrior’s sons still endured  led by ser joffrey doggett  the red dog of the hills. outlawed and condemned  the order no longer had the strength to meet the king’s
622,men in open battle  so the red dog sent them out in the guise of hedge knights  to hunt and slay targaryen loyalists and “traitors to the faith.” their first victim was ser morgan hightower  late of their order  cut down and butchered on the road to honeyholt. old lord merryweather was the next to die  followed by lord peake’s son and heir  davos darklyn’s aged father  even blind jon hogg. though the bounty for the head of a warrior’s son was a golden dragon  the smallfolk and peasants of the realm hid and protected them  remembering what they had been.
623,on dragonstone  the dowager queen visenya had grown thin and haggard  the flesh melting from her bones. queen alyssa remained on the island as well  with her son jaehaerys and her daughter alysanne  prisoners in all but name. prince viserys  the eldest surviving son of aenys and alyssa  was summoned to court by his grace. a promising lad of fifteen years  beloved of the commons  viserys was made squire to the king…with a kingsguard knight for a shadow  to keep him well away from plots and treasons.
624,for a brief while in 44 ac  it seemed as if the king might soon have that son he desired so desperately. queen alys announced she was with child  and the court rejoiced. grand maester desmond confined her grace to her bed as she grew great with child  and took charge of her care  assisted by two septas  a midwife  and the queen’s sisters jeyne and hanna. maegor insisted that his other wives serve his pregnant queen as well.
625,during the third moon of her confinement  however  lady alys began to bleed heavily from the womb and lost the child. when king maegor came to see the stillbirth  he was horrified to find the boy a monster  with twisted limbs  a huge head  and no eyes. “this cannot be my son ” he roared in anguish. then his grief turned to fury  and he ordered the immediate execution of the midwife and septas who had charge of the queen’s care  and grand maester desmond as well  sparing only alys’s sisters.
626,it is said that maegor was seated on the iron throne with the head of the grand maester in his hands when queen tyanna came to tell him he had been deceived. the child was not his seed. seeing queen ceryse return to court  old and bitter and childless  alys harroway had begun to fear that the same fate awaited her unless she gave the king a son  so she had turned to her lord father  the hand of the king. on the nights
628,when the king was sharing a bed with queen ceryse or queen tyanna  lucas harroway sent men to his daughter’s bed to get her with child. maegor refused to believe. he told tyanna she was a jealous witch  and barren  throwing the grand maester’s head at her. “spiders do not lie ” the mistress of the whisperers replied. she handed the king a list.
629,written there were the names of twenty men alleged to have given their seed to queen alys. old men and young  handsome men and homely ones  knights and squires  lords and servants  even grooms and smiths and singers  the king’s hand had cast a wide net  it seemed. the men had only one thing in common  all were men of proven potency known to have fathered healthy children.
630,under torture  all but two confessed. one  a father of twelve  still had the gold paid him by lord harroway for his services. the questioning was carried out swiftly and secretly  so lord harroway and queen alys had no inkling of the king’s suspicions until the kingsguard burst in on them. dragged from her bed  queen alys saw her sisters killed before her eyes as they tried to protect her. her father  inspecting the tower of the hand  was flung from its roof to smash upon the stones below. harroway’s sons  brothers  and nephews were taken as well. thrown onto the spikes that lined the dry moat around maegor’s holdfast  some took hours to die  the simpleminded horas harroway lingered for days. the twenty names on queen tyanna’s list soon joined them  and then another dozen men  named by the first twenty.
631,the worst death was reserved for queen alys herself  who was given over to her sister wife tyanna for torment. of her death we will not speak  for some things are best buried and forgotten. suffice it to say that her dying took the best part of a fortnight  and that maegor himself was present for all of it  a witness to her agony. after her death  the queen’s body was cut into seven parts  and her pieces mounted on spikes above the seven gates of the city  where they remained until they rotted.
632,king maegor himself departed king’s landing  assembling a strong force of knights and men at arms and marching on harrenhal to complete the destruction of house harroway. the great castle on the gods eye was lightly held  and its castellan  a nephew of lord lucas and cousin to the late queen  opened his gates at the king’s approach. surrender did not save him  his grace put the entire garrison to the sword  along with every man  woman  and child he found to have any
634,drop of harroway blood. then he marched to lord harroway’s town on the trident and did the same there.
635,in the aftermath of the bloodletting  men began to say that harrenhal was cursed  for every lordly house to hold it had come to a bad and bloody end. nonetheless  many ambitious king’s men coveted black harren’s mighty seat  with its broad and fertile lands…so many that king maegor grew weary of their entreaties  and decreed that harrenhal should go to the strongest of them. thus did twenty three knights of the king’s household fight with sword and mace and lance amidst the blood soaked streets of lord harroway’s town. ser walton towers emerged victorious  and maegor named him lord of harrenhal…but the melee had been a savage affray  and ser walton did not live long enough to enjoy his lordship  dying of his wounds within the fortnight. harrenhal passed to his eldest son  though its domains were much diminished  as the king granted lord harroway’s town to lord alton butterwell  and the rest of the harroway holdings to lord darnold darry.
636,when at last maegor returned to king’s landing to seat himself again upon the iron throne  he was greeted with the news that his mother  queen visenya  had died. moreover  in the confusion that followed the death of the queen dowager  queen alyssa and her children had made their escape from dragonstone  with the dragons vermithor and silverwing…to where  no man could say. they had even gone so far as to steal dark sister as they fled.
637,his grace ordered his mother’s body burned  her bones and ashes interred beside those of the conqueror. then he sent his kingsguard to seize his squire  prince viserys. “chain him in a black cell and question him sharply ” maegor commanded. “ask him where his mother has gone.”
638,“he may not know ” protested ser owen bush  a knight of maegor’s kingsguard. “then let him die ” the king answered famously. “perhaps the bitch will turn up for his funeral.”
639,prince viserys did not know where his mother had gone  not even when tyanna of pentos plied him with her dark arts. after nine days of questioning  he died. his body was left out in the ward of the red keep for a fortnight  at the king’s command. “let his mother come and claim him ” maegor said. but queen alyssa never appeared  and at last his grace consigned his nephew to the fire. the prince was fifteen years
641,old when he was killed  and had been much loved by smallfolk and lords alike. the realm wept for him.
642,in 45 ac  construction finally came to an end on the red keep. king maegor celebrated its completion by feasting the builders and workmen who had labored on the castle  sending them wagonloads of strongwine and sweetmeats  and whores from the city’s finest brothels. the revels lasted for three days. afterward  the king’s knights moved in and put all the workmen to the sword  to prevent them from ever revealing the red keep’s secrets. their bones were interred beneath the castle that they had built.
643,not long after the completion of the castle  queen ceryse was stricken with a sudden illness and passed away. a rumor went around the court that her grace had given offense to the king with a shrewish remark  so he had commanded ser owen to remove her tongue. as the tale went  the queen had struggled  ser owen’s knife had slipped  and the queen’s throat had been slit. though never proven  this story was widely believed at the time  today  however  most maesters believe it to be a slander concocted by the king’s enemies to further blacken his repute. whatever the truth  the death of his first wife left maegor with but a single queen  the black haired  black hearted pentoshi woman tyanna  mistress of the spiders  who was hated and feared by all.
644,hardly had the last stone been set on the red keep when maegor commanded that the ruins of the sept of remembrance be cleared from the top of rhaenys’s hill  and with them the bones and ashes of the warrior’s sons who had perished there. in their place  he decreed  a great stone “stable for dragons” would be erected  a lair worthy of balerion  vhagar  and their get. thus commenced the building of the dragonpit. perhaps unsurprisingly  it proved difficult to find builders  stonemasons  and laborers to work on the project. so many men ran off that the king was finally forced to use prisoners from the city’s dungeons as his workforce  under the supervision of builders brought in from myr and volantis.
645,late in the year 45 ac  king maegor took the field once again to continue his war against the outlawed remnants of the faith militant  leaving queen tyanna to rule king’s landing together with the new hand  lord edwell celtigar. in the great wood south of the blackwater  the king’s forces hunted down scores of poor fellows who had taken refuge there  sending many to the wall and hanging those who refused
647,to take the black. their leader  the woman known as poxy jeyne poore  continued to elude the king until at last she was betrayed by three of her own followers  who received pardons and knighthoods as their reward.
648,three septons traveling with his grace declared poxy jeyne a witch  and maegor ordered her to be burned alive in a field beside the wendwater. when the day appointed for her execution came  three hundred of her followers  poor fellows and peasants all  burst from the woods to rescue her. the king had anticipated this  however  and his men were ready for the attack. the rescuers were surrounded and slaughtered. amongst the last to die was their leader  who proved to be ser horys hill  the bastard hedge knight who had escaped the carnage at the great fork three years earlier. this time he proved less fortunate.
649,elsewhere in the realm  however  the tide of the times had begun to turn against the king. smallfolk and lords alike had come to despise him for his many cruelties  and many began to give help and comfort to his enemies. septon moon  the “high septon” raised up by the poor fellows against the man in oldtown they called the high lickspittle  roamed the riverlands and reach at will  drawing huge crowds whenever he emerged from the woods to preach against the king. the hill country north of the golden tooth was ruled in all but name by the red dog  ser joffrey doggett  self proclaimed grand captain of the warrior’s sons. neither casterly rock nor riverrun seemed inclined to move against him. dennis the lame and ragged silas remained at large  and wherever they roamed  smallfolk helped keep them safe. knights and men at arms sent out to bring them to justice oft vanished.
650,in 46 ac  king maegor returned to the red keep with two thousand skulls  the fruits of a year of campaigning. they were the heads of poor fellows and warrior’s sons  he announced  as he dumped them out beneath the iron throne…but it was widely believed that many of the grisly trophies belonged to simple crofters  fieldhands  and swineherds guilty of no crime but faith.
651,the coming of the new year found maegor still without a son  not even a bastard who might be legitimized. nor did it seem likely that queen tyanna would give him the heir that he desired. whilst she continued to serve his grace as mistress of whisperers  the king no
653,longer sought her bed.
654,it was past time for him to take a new wife  maegor’s counselors agreed…but they parted ways on who that wife should be. grand maester benifer suggested a match with the proud and lovely lady of starfall  clarisse dayne  in the hopes of detaching her lands and house from dorne. alton butterwell  master of coin  offered his widowed sister  a stout woman with seven children. though admittedly no beauty  he argued  her fertility had been proved beyond a doubt. the king’s hand  lord celtigar  had two young maiden daughters  thirteen and twelve years of age respectively. he urged the king to take his pick of them  or marry both if he preferred. lord velaryon of driftmark advised maegor to send for his niece rhaena  the widow of aegon the uncrowned. by taking her to wife  maegor could unite their claims  prevent any fresh rebellions from gathering around her  and acquire a hostage against any plots her mother  queen alyssa  might foment.
655,king maegor listened to each man in turn. though in the end he scorned most of the women they put forward  some of their reasons and arguments took root in him. he would have a woman of proven fertility  he decided  though not butterwell’s fat and homely sister. he would take more than one wife  as lord celtigar urged. two wives would double his chances of getting a son  three wives would triple it. and one of those wives should surely be his niece  there was wisdom in lord velaryon’s counsel. queen alyssa and her two youngest children remained in hiding  it was thought that they had fled across the narrow sea  to tyrosh or perhaps volantis   but they still represented a threat to maegor’s crown  and any son he might father. taking aenys’s daughter to wife would weaken any claims put forward by her younger siblings.
656,after the death of her husband and her flight to fair isle  rhaena targaryen had acted quickly to protect her daughters. if prince aegon had truly been the king  by law his eldest daughter  aerea  stood his heir  and might therefore claim to be the rightful queen of the seven kingdoms…but aerea and her sister  rhaella  were barely a year old  and rhaena knew that to trumpet such claims would be tantamount to condemning them to death. instead  she dyed their hair  changed their names  and sent them from her  entrusting them to certain powerful allies  who would see them fostered in good homes by worthy men who would have no inkling of their true identities. even their mother must not know where the girls were going  the princess insisted  what she
658,did not know she could not reveal  even under torture.
659,no such escape was possible for rhaena targaryen herself. though she could change her name  dye her hair  and garb herself in a tavern wench’s roughspun or the robes of a septa  there was no disguising her dragon. dreamfyre was a slender  pale blue she dragon with silvery markings who had already produced two clutches of eggs  and rhaena had been riding her since the age of twelve.
660,dragons are not easily hidden. instead the princess took them both as far from maegor as she could  to fair isle  where marq farman granted her the hospitality of faircastle  with its tall white towers rising high above the sunset sea. and there she rested  reading  praying  wondering how long she would be given before her uncle sent for her. rhaena never doubted that he would  she said afterward  it was a question of when  not if.
661,the summons came sooner than she would have liked  though not as soon as she might have feared. there was no question of defiance. that would only bring the king down on fair isle with balerion. rhaena had grown fond of lord farman  and more than fond of his second son  androw. she would not repay their kindness with fire and blood. she mounted dreamfyre and flew to the red keep  where she learned that she must marry her uncle  her husband’s killer. and there as well rhaena met her fellow brides  for this was to be a triple wedding.
662,lady jeyne of house westerling had been married to alyn tarbeck  who had died with prince aegon in the battle beneath the gods eye. a few months later  she had given her late lord a posthumous son. tall and slender  with lustrous brown hair  lady jeyne was being courted by a younger son of the lord of casterly rock when maegor sent for her  but this meant little and less to the king.
663,more troubling was the case of lady elinor of house costayne  the wife of ser theo bolling  a landed knight who had fought for the king in his last campaign against the poor fellows. though only nineteen  lady elinor had already given bolling three sons when the king’s eye fell upon her. the youngest boy was still at her breast when ser theo was arrested by the kingsguard and charged with conspiring with queen alyssa to murder the king and place the boy jaehaerys on the iron throne. though bolling protested his innocence  he was found guilty and beheaded the same day. king maegor gave his widow seven days to mourn  in honor of the gods  then summoned her to tell her
665,they would marry.
666,at the town of stoney sept  septon moon denounced king maegor’s wedding plans  and hundreds of townfolk cheered wildly  but few others dared to raise their voices against his grace. the high septon took ship at oldtown  sailing to king’s landing to perform the marriage rites. on a warm spring day in the 47th year after the conquest  maegor targaryen took three wives in the ward of the red keep. though each of his new queens was garbed and cloaked in the colors of her father’s house  the people of king’s landing called them “the black brides ” for all were widows.
670,the presence of lady jeyne’s son and lady elinor’s three boys at the wedding ensured that they would play their parts in the ceremony  but there were many who expected some show of defiance from princess rhaena. such hopes were quelled when queen tyanna appeared  escorting two young girls with silver hair and purple eyes  clad in the red and black of house targaryen. “you were foolish to think you
672,could hide them from me ” tyanna told the princess. rhaena bowed her head and spoke her vows in a voice as cold as ice.
673,many queer and contradictory stories are told of the night that followed  and with the passage of so many years it is difficult to separate truth from legends. did the three black brides share a single bed  as some claim  it seems unlikely. did his grace visit all three women during the night and consummate all three unions  perhaps. did princess rhaena attempt to kill the king with a dagger concealed beneath her pillows  as she later claimed  did elinor costayne scratch the king’s back to bloody ribbons as they coupled  did jeyne westerling drink the fertility potion that queen tyanna supposedly brought her  or throw it in the older woman’s face  was such a potion ever mixed or offered  the first account of it does not appear until well into the reign of king jaehaerys  twenty years after both women were dead.
674,this we know. in the aftermath of the wedding  maegor declared rhaena’s daughter aerea his lawful heir “until such time as the gods grant me a son ” whilst sending her twin  rhaella  to oldtown to be raised as a septa. his nephew jaehaerys  the rightful heir by all the laws of the seven kingdoms  was expressly disinherited in the same decree. queen jeyne’s son was confirmed as lord of tarbeck hall  and sent to casterly rock to be raised as a ward of lyman lannister. queen elinor’s elder boys were similarly disposed of  one to the eyrie  one to highgarden. the queen’s youngest babe was turned over to a wet nurse  as the king found the queen’s nursing irksome.
675,half a year later  edwell celtigar  the king’s hand  announced that queen jeyne was with child. hardly had her belly begun to swell when the king himself revealed that queen elinor was also pregnant. maegor showered both women with gifts and honors  and granted new lands and offices to their fathers  brothers  and uncles  but his joy proved to be short lived. three moons before she was due  queen jeyne was brought to bed by a sudden onset of labor pains  and was delivered of a stillborn child as monstrous as the one alys harroway had birthed  a legless and armless creature possessed of both male and female genitalia. nor did the mother long survive the child.
676,maegor was cursed  men said. he had slain his nephew  made war against the faith and the high septon  defied the gods  committed murder and incest  adultery and rape. his privy parts were poisoned 
678,his seed full of worms  the gods would never grant him a living son. or so the whispers ran. maegor himself settled on a different explanation  and sent ser owen bush and ser maladon moore to seize queen tyanna and deliver her to the dungeons. there the pentoshi queen made a full confession  even as the king’s torturers readied their implements  she had poisoned jeyne westerling’s child in the womb  just as she had alys harroway’s. it would be the same with elinor costayne’s whelp  she promised.
679,it is said that the king slew her himself  cutting out her heart with blackfyre and feeding it to his dogs. but even in death  tyanna of the tower had her revenge  for it came to pass just as she had promised. the moon turned and turned again  and in the black of night queen elinor too was delivered of a malformed and stillborn child  an eyeless boy born with rudimentary wings.
680,that was in the 48th year after the conquest  the sixth year of king maegor’s reign  and the last year of his life. no man in the seven kingdoms could doubt that the king was accursed now. what followers still remained to him began to melt away  evaporating like dew in the morning sun. word reached king’s landing that ser joffrey doggett had been seen entering riverrun  not as a captive but as a guest of lord tully. septon moon appeared once more  leading thousands of the faithful on a march across the reach to oldtown  with the announced intent of bearding the lickspittle in the starry sept to demand that he denounce “the abomination on the iron throne ” and lift his ban on the military orders. when lord oakheart and lord rowan appeared before him with their levies  they came not to attack moon  but to join him. lord celtigar resigned as king’s hand  and returned to his seat on claw isle. reports from the dornish marches suggested that the dornishmen were gathering in the passes  preparing to invade the realm.
681,the worst blow came from storm’s end. there on the shores of shipbreaker bay  lord rogar baratheon proclaimed young jaehaerys targaryen to be the true and lawful king of the andals  the rhoynar  and the first men  and prince jaehaerys named lord rogar protector of the realm and hand of the king. the prince’s mother  queen alyssa  and his sister alysanne stood beside him as jaehaerys unsheathed dark sister and vowed to end the reign of his usurping uncle. a hundred banner lords and stormland knights cheered the proclamation. prince jaehaerys was fourteen years old when he
683,claimed the throne  a handsome youth  skilled with lance and longbow  and a gifted rider. more  he rode a great bronze and tan beast called vermithor  and his sister alysanne  a maid of twelve  commanded her own dragon  silverwing. “maegor has only one dragon ” lord rogar told the stormlords. “our prince has two.”
684,and soon three. when word reached the red keep that jaehaerys was gathering his forces at storm’s end  rhaena targaryen mounted dreamfyre and flew to join him  abandoning the uncle she had been forced to wed. she took her daughter aerea…and blackfyre  stolen from the king’s own scabbard as he slept.
685,king maegor’s response was sluggish and confused. he commanded the grand maester to send forth his ravens  summoning all his leal lords and bannermen to gather at king’s landing  only to find that benifer had taken ship for pentos. finding princess aerea gone  he sent a rider to oldtown to demand the head of her twin sister  rhaella  to punish their mother for her betrayal  but lord hightower imprisoned his messenger instead. two of his kingsguard vanished one night  to go over to jaehaerys  and ser owen bush was found dead outside a brothel  his member stuffed into his mouth.
686,lord velaryon of driftmark was amongst the first to declare for jaehaerys. as the velaryons were the realm’s traditional admirals  maegor woke to find he had lost the entire royal fleet. the tyrells of highgarden followed  with all the power of the reach. the hightowers of oldtown  the redwynes of the arbor  the lannisters of casterly rock  the arryns of the eyrie  the royces of runestone…one by one  they came out against the king.
687,in king’s landing  a score of lesser lords gathered at maegor’s command  amongst them lord darklyn of duskendale  lord massey of stonedance  lord towers of harrenhal  lord staunton of rook’s rest  lord bar emmon of sharp point  lord buckwell of the antlers  the lords rosby  stokeworth  hayford  harte  byrch  rollingford  bywater  and mallery. yet they commanded scarce four thousand men amongst them all  and only one in ten of those were knights.
688,maegor brought them together in the red keep one night to discuss his plan of battle. when they saw how few they were  and realized that no great lords were coming to join them  many lost heart  and lord hayford went so far as to urge his grace to abdicate and take the black. his grace ordered hayford beheaded on the spot and continued
690,the war council with his lordship’s head mounted on a lance behind the iron throne. all day the lords made plans  and late into the night. it was the hour of the wolf when at last maegor allowed them to take their leave. the king remained behind  brooding on the iron throne as they departed. lord towers and lord rosby were the last to see his grace.
691,hours later  as dawn was breaking  the last of maegor’s queens came seeking after him. queen elinor found him still upon the iron throne  pale and dead  his robes soaked through with blood. his arms had been slashed open from wrist to elbow on jagged barbs  and another blade had gone through his neck to emerge beneath his chin.
695,many to this day believe it was the iron throne itself that killed him. maegor was alive when rosby and towers left the throne room  they argue  and the guards at the doors swore that no one entered afterward  until queen elinor made her discovery. some say it was the queen herself who forced him down onto those barbs and blades  to avenge the murder of her first husband. the kingsguard might have
697,done the deed  though that would have required them to act in concert  as there were two knights posted at each door. it might also have been a person or persons unknown  entering and leaving the throne room through some hidden passage. the red keep has its secrets  known only to the dead. it might also be that the king tasted despair in the dark watches of the night and took his own life  twisting the blades as needed and opening his veins to spare himself the defeat and disgrace that surely awaited him.
698,the reign of king maegor i targaryen  known to history and legend as maegor the cruel  lasted six years and sixty six days. upon his death his corpse was burned in the yard of the red keep  his ashes interred afterward on dragonstone beside those of his mother. he died childless  and left no heir of his body.
723,jaehaerys i targaryen ascended the iron throne in 48 ac at the age of fourteen and would rule the seven kingdoms for the next fifty  five years  until his death of natural causes in 103 ac. in the later years of his reign  and during the reign of his successor  he was called the old king  for obvious reasons  but jaehaerys was a young and vigorous man for far longer than he was an aged and feeble one  and more thoughtful scholars speak of him reverently as “the conciliator.” archmaester umbert  writing a century later  famously declared that aegon the dragon and his sisters conquered the seven kingdoms  six of them  at least   but it was jaehaerys the conciliator who truly made them one.
724,his was no easy task  for his immediate predecessors had undone much of what the conqueror had built  aenys through weakness and indecision  maegor with his bloodlust and cruelty. the realm that jaehaerys inherited was impoverished  war torn  lawless  and riven with division and mistrust  whilst the new king himself was a green boy with no experience of rule.
725,even his claim to the iron throne was not wholly beyond question. although jaehaerys was the only surviving son of king aenys i  his older brother aegon had claimed the kingship before him. aegon the uncrowned had died at the battle beneath the gods eye whilst trying
727,to unseat his uncle maegor  but not before taking to wife his sister rhaena and siring two daughters  the twins aerea and rhaella. if maegor the cruel were accounted only a usurper with no right to rule  as certain maesters argued  then prince aegon had been the true king  and the succession by rights should pass to his elder daughter  aerea  not his younger brother.
728,the sex of the twins weighed against them  however  as did their age  the girls were but six at maegor’s death. furthermore  accounts left us by contemporaries suggest that princess aerea was a timid child when young  much given to tears and bed wetting  whilst rhaella  the bolder and more robust of the pair  was a novice serving at the starry sept and promised to the faith. neither seemed to have the makings of a queen  their own mother  queen rhaena  conceded as much when she agreed that the crown should go to her brother jaehaerys rather than her daughters.
729,some suggested that rhaena herself might have the strongest claim to the crown  as the firstborn child of king aenys and queen alyssa. there were even some who whispered that it was queen rhaena who had somehow contrived to free the realm from maegor the cruel  though by what means she might have arranged his death after fleeing king’s landing on her dragon  dreamfyre  has never been successfully established. her sex told against her  however. “this is not dorne ” lord rogar baratheon said when the notion was put to him  “and rhaena is not nymeria.” moreover  the twice widowed queen had come to loathe king’s landing and the court  and wished only to return to fair isle  where she had found a measure of peace before her uncle had made her one of his black brides.
730,prince jaehaerys was still a year and a half shy of manhood when he first ascended the iron throne. thus it was determined that his mother  the dowager queen alyssa  would act as regent for him  whilst lord rogar served as his hand and the protector of the realm. let it not be thought  however  that jaehaerys was merely a figurehead. right from the first  the boy king insisted upon having a voice in all decisions made in his name.
731,even as the mortal remains of maegor i targaryen were consigned to a funeral pyre  his young successor faced his first crucial decision  how to deal with his uncle’s remaining supporters. by the time maegor was found dead upon the iron throne  most of the great houses of the
733,realm and many lesser lords had abandoned him…but most is not all. many of those whose lands and castles were near king’s landing and the crownlands had stood with maegor until the very hour of his death  amongst them the lords rosby and towers  the last men to see the king alive. others who had rallied to his banners included the lords stokeworth  massey  harte  bywater  darklyn  rollingford  mallery  bar emmon  byrch  staunton  and buckwell.
734,in the chaos that had followed the discovery of maegor’s body  lord rosby drank a cup of hemlock to join his king in death. buckwell and rollingford took ship for pentos  whilst most of the others fled to their own castles and strongholds. only darklyn and staunton had the courage to remain with lord towers to yield up the red keep when prince jaehaerys and his sisters  rhaena and alysanne  descended upon the castle on their dragons. the court chronicles tell us that as the young prince slid from the back of vermithor  these “three leal lords” bent their knees before him to lay their swords at his feet  hailing him as king.
735,“you come late to the feast ” prince jaehaerys reportedly told them  though in a mild tone  “and these same blades helped slay my brother aegon beneath the gods eye.” at his command  the three were immediately put in chains  though some of the prince’s party called for them to be executed on the spot. in the black cells they were soon joined by the king’s justice  the lord confessor  the chief gaoler  the commander of the city watch  and the four knights of the kingsguard who had remained beside king maegor.
736,a fortnight later  lord rogar baratheon and queen alyssa arrived at king’s landing with their host  and hundreds more were seized and imprisoned. be they knights  squires  stewards  septons  or serving men  the charge against them was the same  they were accused of having aided and abetted maegor targaryen in usurping the iron throne and in all the crimes  cruelties  and misrule that followed. not even women were exempt  those ladies of noble birth who had attended the black brides were arrested as well  together with a score of lowborn trulls named as maegor’s whores.
739,with the dungeons of the red keep full to bursting  the question arose as to what should be done with the prisoners. if maegor were to be counted as usurper  then his entire reign was unlawful and those who had supported him were guilty of treason and must needs be put to death. such was the course urged by queen alyssa. the dowager queen had lost two sons to maegor’s cruelty and was of no mind to grant the men who had carried out his edicts even the dignity of a trial. “when my boy viserys was tortured and slain  these men stood by silently and spoke no word of protest ” she said. “why should we listen to them now ”
740,against her fury stood lord rogar baratheon  hand of the king and protector of the realm. whilst his lordship agreed that maegor’s men were surely deserving of punishment  he pointed out that should their captives be executed  the usurper’s remaining loyalists would be disinclined to bend the knee. lord rogar would have no choice but to march on their castles one by one and winkle each man out of his stronghold with steel and fire. “it can be done  but at what cost ” he asked. “it would be a bloody business  one that might harden hearts against us.” let maegor’s men stand trial and confess their treason  the protector urged. those found guilty of the worst crimes could be put to death  for the remainder  let them tender hostages to ensure their future loyalty  and surrender some of their lands and castles.
742,the wisdom of lord rogar’s approach was plain to most of the young king’s other supporters  yet his views might not have prevailed had not jaehaerys himself taken a hand. though only ten and four  the boy king proved from the first that he would not be content to sit by meekly whilst others ruled in his name. with his maester  his sister alysanne  and a handful of young knights by his side  jaehaerys climbed the iron throne and summoned his lords to attend him. “there will be no trials  no torture  and no executions ” he announced to them. “the realm must see that i am not my uncle. i shall not begin my reign by bathing in blood. some came to my banners early  some late. let the rest come now.”
743,jaehaerys as yet had neither been crowned nor anointed  and was still shy of his majority  his pronouncement therefore had no legal force  nor did he have the authority to overrule his council and regent. yet such was the power of his words  and the determination he displayed as he sat looking down upon them all from the iron throne  that lords baratheon and velaryon at once gave the prince their support  and the rest soon followed. only his sister rhaena dared say him nay. “they will cheer you as the crown is placed upon your head ” she said  “as once they cheered our uncle  and before him our father.”
744,in the end  the question rested with the regent…and whilst queen alyssa desired vengeance for her own sake  she was loath to go against her son’s wishes. “it would make him seem weak ” she is reported to have said to lord rogar  “and he must never seem weak. that was his father’s downfall.” and thus it was that most of maegor’s men were spared.
