id,paragraphs
559,king maegor ’ army like size however grace almost twice much armored horse well large contingent longbowman king riding balerion even battle proved savage struggle fighting fool slew two knight kingsguard cut lord maidenpool big jon hogg fighting king blinded sword slash early battle yet rallied men led charge broke line faithful put poor fellow flight rainstorm dampened balerion ’ fire could quench entirely amidst smoke scream king maegor descended serve foe flame nightfall victory remaining poor fellow threw ax streamed away direction
560,triumphant maegor returned king ’ landing seat upon iron throne wat hewer delivered chained yet still defiant maegor took limb giant ’ axe commanded maesters keep man alive “ might attend wedding ” grace announced intent
562,take tyanna pentos third wife though whispered mother queen dowager love pentoshi sorceress grand maester myros dared speak openly “ one true wife awaits hightower ” myros said king heard silence descended throne drew blackfyre slew stood
563,maegor targaryen tyanna tower wed atop hill rhaenys amidst ash bone warrior ’ son died said maegor put dozen septons death found one willing perform ceremony wat hewer limbless kept alive witness marriage
564,king aenys ’ widow queen alyssa present well younger son viserys jaehaerys daughter alysanne visit dowager queen vhagar persuaded leave sanctuary driftmark return court alyssa brother cousin house velaryon homage maegor true king widowed queen even compelled join lady court disrobing grace escorting nuptial chamber consummate marriage bedding ceremony presided king ’ second wife alys harroway task done alyssa lady took leave royal bedchamber alys remained joining king newest wife night carnal lust
565,across realm oldtown high septon loud denunciation “ abomination whore ” whilst king ’ first wife ceryse house hightower continued insist maegor ’ lawful queen westerlands aegon targaryen prince dragonstone wife princess rhaena remained defiant well
566,turmoil maegor ’ ascension king aenys ’ son princess wife remained casterly rock rhaena grew great child knight young lordlings set ill fated progress abandoned rushing king ’ landing bend knee maegor even rhaena ’ handmaid companion found excuse absent save friend alayne royce former favorite melony piper arrived lannisport brother swear loyalty house
568,life prince aegon considered heir presumptive iron throne suddenly found reviled pious abandoned many thought leal friend maegor ’ supporter seemed numerous every day shy saying aegon “ father ’ son ” suggesting saw weakness brought king aenys aegon never ridden dragon pointed whereas maegor claimed balerion prince ’ bride princess rhaena flying dreamfyre since age twelve queen alyssa ’ attendance maegor ’ wedding trumpeted proof aegon ’ mother abandoned cause though lyman lannister lord casterly rock stood firm maegor demanded aegon sister returned king ’ landing “ chain need ” even would go far pledge sword youth found called “ pretender ” “ aegon uncrowned ”
569,thus casterly rock princess rhaena gave birth aegon ’ daughter twin named aerea rhaella starry sept came another blistering proclamation child abomination high septon proclaimed fruit lust incest accursed god maester casterly rock helped deliver child tell u afterward princess rhaena begged prince husband take across narrow sea tyrosh myr volantis anywhere beyond uncle ’ reach “ would gladly give life make king put girl risk ” word fell stony ear tear shed vain prince aegon determined claim birthright
570,dawn year 43 ac found king maegor king ’ landing taken personal charge construction red keep much finished work undone changed new builder workman brought secret passage tunnel crept depth aegon ’ high hill red stone tower rose king commanded building castle within castle fortified redoubt surrounded dry moat would soon known maegor ’ holdfast
571,year maegor made lord lucas harroway father wife queen alys new hand…but hand king ’ ear grace might rule seven kingdom men whispered ruled three queen mother queen visenya paramour queen alys pentoshi witch queen
573,tyanna “ mistress whisper ” tyanna called “ king ’ raven ” black hair spoke rat spider said vermin king ’ landing came night tell tale fool rash enough speak king
574,meanwhile thousand poor fellow still haunted road wild place reach trident vale though would never assemble large number face king open battle star fought smaller way falling upon traveler swarming town village poorly defended castle slaying king ’ loyalist wherever found ser horys hill escaped battle great fork defeat flight tarnished follower new leader poor fellow men like ragged silas septon moon dennis lame hardly distinguishable outlaw one vicious captain woman called poxy jeyne poore whose savage follower made wood king ’ landing storm ’ end impassable honest traveler
575,meanwhile warrior ’ son chosen new grand captain person ser joffrey doggett red dog hill determined restore order former glory ser joffrey set lannisport seek blessing high septon hundred men rode time arrived oldtown many knight squire freeriders joined number swollen two thousand elsewhere realm restless lord men faith gathering men well plotting way bring dragon
576,none gone unnoticed raven flew every corner realm summoning lord landed knight doubtful loyalty king ’ landing bend knee swear homage deliver son daughter hostage obedience star sword outlawed membership either order would henceforth punishable death high septon commanded deliver red keep stand trial high treason
577,high holiness responded starry sept commanding king present oldtown beg forgiveness god sin cruelty many faithful echoed defiance pious lord travel king ’ landing homage present hostage trusting number
579,strength castle keep safe
580,king maegor let poison fester almost half year engrossed building red keep mother struck first dowager queen mounted vhagar brought fire blood riverlands dorne single night seat house blanetree house terrick house deddings house lychester house wayn set aflame maegor took wing flying balerion westerlands burned castle broomes falwells lorches “ pious lord ” defied summons lastly descended upon seat house doggett reducing ash fire claimed life ser joffrey ’ father mother young sister along sworn sword serving men chattel pillar smoke rose westerlands riverlands vhagar balerion turned south another lord hightower counseled another high septon opened gate oldtown conquest seemed greatest populous city westeros must surely burn
581,thousand fled oldtown night streaming city gate taking ship distant port thousand took street drunken revelry “ night song sin drink ” men told one another “ come morrow virtuous vile burn together ” others gathered sept temple ancient wood pray might spared starry sept high septon railed thundered calling wroth god upon targaryens archmaesters citadel met conclave men city watch filled sack sand pail water fight fire knew coming along city wall crossbow scorpion spitfire spear thrower hoisted onto battlement hope bringing dragon appeared led ser morgan hightower younger brother lord oldtown two hundred warrior ’ son spilled forth chapterhouse defend high holiness surrounding starry sept ring steel atop hightower great beacon fire turned baleful green lord martyn hightower called banner oldtown waited dawn coming dragon
582,dragon came vhagar first sun rising balerion midday found gate city open battlement unmanned banner house targaryen
584,house tyrell house hightower flying side side atop city wall dowager queen visenya first learn news sometime blackest hour long dreadful night high septon died
585,man three fifty tireless fearless appearance robust good health high septon renowned strength preached day night without taking sleep nourishment sudden death shocked city dismayed follower cause debated day say high holiness took life either act craven afraid face wroth king maegor noble sacrifice spare goodfolk oldtown dragonfire others claim seven struck sin pride heresy treason arrogance
587,many remain certain murdered…but ser morgan hightower deed command lord brother say ser morgan seen entering leaving high septon ’ privy chamber night others point lady patrice hightower lord martyn ’ maiden aunt reputed witch indeed seek audience high holiness dusk though alive departed archmaesters citadel also suspected though whether made use dark art assassin
589,poisoned scroll still matter debate message went back forth citadel starry sept night still others hold blameless lay high septon ’ death door another rumored sorceress dowager queen visenya targaryen
590,truth likely never known…but swift reaction lord martyn word reached hightower beyond dispute dispatched knight disarm arrest warrior ’ son amongst brother city gate opened targaryen banner raised along wall even vhagar ’ wing sighted lord hightower ’ men rousting devout bed marching starry sept spearpoint choose new high septon
591,required single ballot almost one wise men woman faith turned certain septon pater ninety year old blind stooped feeble famously amiable new high septon almost collapsed beneath weight crystal crown placed upon head…but maegor targaryen appeared starry sept pleased bless king anoint head holy oil even forget word blessing
592,queen visenya soon returned dragonstone vhagar king maegor remained oldtown almost half year holding court presiding trial captive sword warrior ’ son choice given renounced allegiance order would permitted travel wall live day brother night ’ watch refused could die martyr faith three quarter captive chose take black remainder died seven number famous knight son lord given honor king maegor remove head blackfyre rest condemned beheaded former brother arm number one man received full royal pardon ser morgan hightower
593,new high septon formally dissolved warrior ’ son poor fellow commanding remaining member lay arm name god seven need warrior proclaimed high holiness henceforth iron throne would protect defend faith king maegor granted surviving
595,member faith militant till year ’ end surrender weapon give rebellious way remained defiant would find bounty head gold dragon head unrepentant warrior ’ son silver stag “ louse ridden ” scalp poor fellow
596,new high septon demur devout
597,time oldtown king also reconciled first wife queen ceryse sister host lord hightower grace agreed accept king ’ wife treat respect honor speak ill whilst maegor swore restore ceryse right income privilege due wedded wife queen great feast held hightower celebrate reconciliation revel even included bedding “ second consummation ” men would know true loving union
598,long king maegor might lingered oldtown known latter part 43 ac another challenge throne arose grace ’ long absence king ’ landing gone unnoticed nephew prince aegon quick seize chance emerging last casterly rock aegon uncrowned wife rhaena raced across riverlands handful companion entered city concealed beneath sack corn follower aegon dared seat upon iron throne knew could hold rhaena ’ dreamfyre…and prince might claim father ’ dragon quicksilver bold endeavor aided friend maegor ’ court grown weary king ’ cruelty prince princess entered king ’ landing wagon pulled mule made departure dragonback flying side side
599,aegon rhaena returned westerlands assemble army lannisters casterly rock still reluctant openly espouse prince aegon ’ cause adherent gathered pinkmaiden castle seat house piper jon piper lord pinkmaiden pledged sword prince widely believed fiery sister melony rhaena ’ girlhood friend cause pinkmaiden aegon targaryen mounted quicksilver descended sky
601,denounce uncle tyrant usurper call upon honest men rally banner
602,lord knight came largely westermen riverlords lord tarbeck roote vance charlton frey paege parren farman westerling amongst together lord corbray vale bastard barrowton fourth son lord griffin ’ roost lannisport came five hundred men banner bastard son lyman lannister ser tyler hill ploy cunning lord casterly rock lent supporter young prince whilst still keeping hand clean maegor prevail piper levy led lord jon brother sister melony donned man ’ mail took spear fifteen thousand men joined rebellion aegon uncrowned began march across riverlands stake claim iron throne led prince king aenys ’ beloved dragon quicksilver
603,though rank included seasoned commander puissant knight great lord rallied prince aegon ’ cause…but queen tyanna mistress whisperer wrote warn maegor storm ’ end eyrie winterfell casterly rock secret communication brother ’ widowed queen alyssa declaring prince dragonstone wished convinced might prevail prince aegon required victory
604,maegor denied harrenhal came forth lord harroway riverrun lord tully ser davos darklyn kingsguard marshalled five thousand sword king ’ landing struck west meet rebel reach came lord peake lord merryweather lord caswell levy prince aegon ’ slow moving host found army closing side smaller force many young prince still seventeen know turn lord corbray advised engage foe separately could join power aegon loath divide strength instead chose march toward king ’ landing
605,south god eye found davos darklyn ’ kingslanders athwart path sitting high ground behind wall spear even scout reported lord merryweather caswell advancing south lord tully harroway north prince aegon
607,commanded charge hoping break kingslanders loyalist fell upon flank mounted quicksilver lead attack scarce taken wing heard shout saw men pointing balerion black dread appeared southern sky
608,king maegor come
609,first time since doom valyria dragon contended dragon sky even battle joined
610,quicksilver quarter size balerion match older fiercer dragon pale white fireball engulfed washed away great gout black flame black dread fell upon jaw closing round neck ripped one wing body screaming smoking young dragon plunged earth prince aegon
611,battle nigh brief bloodier aegon fell rebel saw cause doomed ran discarding arm armor fled loyalist army around escape day ’ end two thousand aegon ’ men died hundred king ’ amongst dead lord alyn tarbeck denys snow bastard barrowton lord ronnel vance ser willam whistler melony piper three brothers… prince dragonstone aegon uncrowned house targaryen notable loss amongst loyalist ser davos darklyn kingsguard slain hand lord corbray lady forlorn half year trial execution followed queen visenya persuaded son spare rebellious lord even kept life lost land title forced give hostage
615,one notable name could found neither amongst dead captive rhaena targaryen sister wife prince aegon joined host whether command choice still debated day known certain rhaena remained pinkmaiden castle daughter aegon marched…and dreamfyre would addition second
617,dragon prince ’ host made difference battle joined shall never know…though pointed rightly princess rhaena warrior dreamfyre younger smaller quicksilver certainly true threat balerion black dread
618,word battle reached west princess rhaena learned husband friend lady melony fallen said heard news stony silence “ weep ” asked replied “ time tear ” whereupon fearing uncle ’ wroth gathered daughter aerea rhaella fled farther first lannisport across sea fair isle new lord marq farman whose father elder brother perished battle fighting prince aegon gave sanctuary swore harm would come beneath roof best part year people fair isle watched east dread fearing sight balerion ’ dark wing maegor never came instead victorious king returned red keep grimly set getting heir
619,44th year conquest peaceful one compared gone before…but maesters chronicled time wrote smell blood fire still hung heavy air maegor targaryen sat iron throne red keep rose around court grim cheerless despite presence three queens…or perhaps night summoned one wife bed yet still remained childless heir son daughter brother aenys “ maegor cruel ” called “ kinslayer ” well though death say either hearing
620,oldtown ancient high septon died another raised place though spoke word king queen enmity king maegor faith endured hundred poor fellow hunted slain scalp delivered king ’ men bounty thousand still roamed wood hedge wild place seven kingdom cursing targaryens every breath one band even crowned high septon person bearded brute named septon moon warrior ’ son still endured led ser joffrey doggett red dog hill outlawed condemned order longer strength meet king ’
622,men open battle red dog sent guise hedge knight hunt slay targaryen loyalist “ traitor faith ” first victim ser morgan hightower late order cut butchered road honeyholt old lord merryweather next die followed lord peake ’ son heir davos darklyn ’ aged father even blind jon hogg though bounty head warrior ’ son golden dragon smallfolk peasant realm hid protected remembering
623,dragonstone dowager queen visenya grown thin haggard flesh melting bone queen alyssa remained island well son jaehaerys daughter alysanne prisoner name prince viserys eldest surviving son aenys alyssa summoned court grace promising lad fifteen year beloved common viserys made squire king…with kingsguard knight shadow keep well away plot treason
624,brief 44 ac seemed king might soon son desired desperately queen alys announced child court rejoiced grand maester desmond confined grace bed grew great child took charge care assisted two septas midwife queen ’ sister jeyne hanna maegor insisted wife serve pregnant queen well
625,third moon confinement however lady alys began bleed heavily womb lost child king maegor came see stillbirth horrified find boy monster twisted limb huge head eye “ son ” roared anguish grief turned fury ordered immediate execution midwife septas charge queen ’ care grand maester desmond well sparing alys ’ sister
626,said maegor seated iron throne head grand maester hand queen tyanna came tell deceived child seed seeing queen ceryse return court old bitter childless alys harroway begun fear fate awaited unless gave king son turned lord father hand king night
628,king sharing bed queen ceryse queen tyanna lucas harroway sent men daughter ’ bed get child maegor refused believe told tyanna jealous witch barren throwing grand maester ’ head “ spider lie ” mistress whisperer replied handed king list
629,written name twenty men alleged given seed queen alys old men young handsome men homely one knight squire lord servant even groom smith singer king ’ hand cast wide net seemed men one thing common men proven potency known fathered healthy child
630,torture two confessed one father twelve still gold paid lord harroway service questioning carried swiftly secretly lord harroway queen alys inkling king ’ suspicion kingsguard burst dragged bed queen alys saw sister killed eye tried protect father inspecting tower hand flung roof smash upon stone harroway ’ son brother nephew taken well thrown onto spike lined dry moat around maegor ’ holdfast took hour die simpleminded horas harroway lingered day twenty name queen tyanna ’ list soon joined another dozen men named first twenty
631,worst death reserved queen alys given sister wife tyanna torment death speak thing best buried forgotten suffice say dying took best part fortnight maegor present witness agony death queen ’ body cut seven part piece mounted spike seven gate city remained rotted
632,king maegor departed king ’ landing assembling strong force knight men arm marching harrenhal complete destruction house harroway great castle god eye lightly held castellan nephew lord lucas cousin late queen opened gate king ’ approach surrender save grace put entire garrison sword along every man woman child found
634,drop harroway blood marched lord harroway ’ town trident
635,aftermath bloodletting men began say harrenhal cursed every lordly house hold come bad bloody end nonetheless many ambitious king ’ men coveted black harren ’ mighty seat broad fertile lands…so many king maegor grew weary entreaty decreed harrenhal go strongest thus twenty three knight king ’ household fight sword mace lance amidst blood soaked street lord harroway ’ town ser walton tower emerged victorious maegor named lord harrenhal…but melee savage affray ser walton live long enough enjoy lordship dying wound within fortnight harrenhal passed eldest son though domain much diminished king granted lord harroway ’ town lord alton butterwell rest harroway holding lord darnold darry
636,last maegor returned king ’ landing seat upon iron throne greeted news mother queen visenya died moreover confusion followed death queen dowager queen alyssa child made escape dragonstone dragon vermithor silverwing…to man could say even gone far steal dark sister fled
637,grace ordered mother ’ body burned bone ash interred beside conqueror sent kingsguard seize squire prince viserys “ chain black cell question sharply ” maegor commanded “ ask mother gone ”
638,“ may know ” protested ser owen bush knight maegor ’ kingsguard “ let die ” king answered famously “ perhaps bitch turn funeral ”
639,prince viserys know mother gone even tyanna pentos plied dark art nine day questioning died body left ward red keep fortnight king ’ command “ let mother come claim ” maegor said queen alyssa never appeared last grace consigned nephew fire prince fifteen year
641,old killed much loved smallfolk lord alike realm wept
642,45 ac construction finally came end red keep king maegor celebrated completion feasting builder workman labored castle sending wagonloads strongwine sweetmeat whore city ’ finest brothel revel lasted three day afterward king ’ knight moved put workman sword prevent ever revealing red keep ’ secret bone interred beneath castle built
643,long completion castle queen ceryse stricken sudden illness passed away rumor went around court grace given offense king shrewish remark commanded ser owen remove tongue tale went queen struggled ser owen ’ knife slipped queen ’ throat slit though never proven story widely believed time today however maesters believe slander concocted king ’ enemy blacken repute whatever truth death first wife left maegor single queen black haired black hearted pentoshi woman tyanna mistress spider hated feared
644,hardly last stone set red keep maegor commanded ruin sept remembrance cleared top rhaenys ’ hill bone ash warrior ’ son perished place decreed great stone “ stable dragon ” would erected lair worthy balerion vhagar get thus commenced building dragonpit perhaps unsurprisingly proved difficult find builder stonemason laborer work project many men ran king finally forced use prisoner city ’ dungeon workforce supervision builder brought myr volantis
645,late year 45 ac king maegor took field continue war outlawed remnant faith militant leaving queen tyanna rule king ’ landing together new hand lord edwell celtigar great wood south blackwater king ’ force hunted score poor fellow taken refuge sending many wall hanging refused
647,take black leader woman known poxy jeyne poore continued elude king last betrayed three follower received pardon knighthood reward
648,three septons traveling grace declared poxy jeyne witch maegor ordered burned alive field beside wendwater day appointed execution came three hundred follower poor fellow peasant burst wood rescue king anticipated however men ready attack rescuer surrounded slaughtered amongst last die leader proved ser horys hill bastard hedge knight escaped carnage great fork three year earlier time proved le fortunate
649,elsewhere realm however tide time begun turn king smallfolk lord alike come despise many cruelty many began give help comfort enemy septon moon “ high septon ” raised poor fellow man oldtown called high lickspittle roamed riverlands reach drawing huge crowd whenever emerged wood preach king hill country north golden tooth ruled name red dog ser joffrey doggett self proclaimed grand captain warrior ’ son neither casterly rock riverrun seemed inclined move dennis lame ragged silas remained large wherever roamed smallfolk helped keep safe knight men arm sent bring justice oft vanished
650,46 ac king maegor returned red keep two thousand skull fruit year campaigning head poor fellow warrior ’ son announced dumped beneath iron throne…but widely believed many grisly trophy belonged simple crofter fieldhand swineherd guilty crime faith
651,coming new year found maegor still without son even bastard might legitimized seem likely queen tyanna would give heir desired whilst continued serve grace mistress whisperer king
653,longer sought bed
654,past time take new wife maegor ’ counselor agreed…but parted way wife grand maester benifer suggested match proud lovely lady starfall clarisse dayne hope detaching land house dorne alton butterwell master coin offered widowed sister stout woman seven child though admittedly beauty argued fertility proved beyond doubt king ’ hand lord celtigar two young maiden daughter thirteen twelve year age respectively urged king take pick marry preferred lord velaryon driftmark advised maegor send niece rhaena widow aegon uncrowned taking wife maegor could unite claim prevent fresh rebellion gathering around acquire hostage plot mother queen alyssa might foment
655,king maegor listened man turn though end scorned woman put forward reason argument took root would woman proven fertility decided though butterwell ’ fat homely sister would take one wife lord celtigar urged two wife would double chance getting son three wife would triple one wife surely niece wisdom lord velaryon ’ counsel queen alyssa two youngest child remained hiding thought fled across narrow sea tyrosh perhaps volantis still represented threat maegor ’ crown son might father taking aenys ’ daughter wife would weaken claim put forward younger sibling
656,death husband flight fair isle rhaena targaryen acted quickly protect daughter prince aegon truly king law eldest daughter aerea stood heir might therefore claim rightful queen seven kingdoms…but aerea sister rhaella barely year old rhaena knew trumpet claim would tantamount condemning death instead dyed hair changed name sent entrusting certain powerful ally would see fostered good home worthy men would inkling true identity even mother must know girl going princess insisted
658,know could reveal even torture
659,escape possible rhaena targaryen though could change name dye hair garb tavern wench ’ roughspun robe septum disguising dragon dreamfyre slender pale blue dragon silvery marking already produced two clutch egg rhaena riding since age twelve
660,dragon easily hidden instead princess took far maegor could fair isle marq farman granted hospitality faircastle tall white tower rising high sunset sea rested reading praying wondering long would given uncle sent rhaena never doubted would said afterward question
661,summons came sooner would liked though soon might feared question defiance would bring king fair isle balerion rhaena grown fond lord farman fond second son androw would repay kindness fire blood mounted dreamfyre flew red keep learned must marry uncle husband ’ killer well rhaena met fellow bride triple wedding
662,lady jeyne house westerling married alyn tarbeck died prince aegon battle beneath god eye month later given late lord posthumous son tall slender lustrous brown hair lady jeyne courted younger son lord casterly rock maegor sent meant little le king
663,troubling case lady elinor house costayne wife ser theo bolling landed knight fought king last campaign poor fellow though nineteen lady elinor already given bolling three son king ’ eye fell upon youngest boy still breast ser theo arrested kingsguard charged conspiring queen alyssa murder king place boy jaehaerys iron throne though bolling protested innocence found guilty beheaded day king maegor gave widow seven day mourn honor god summoned tell
665,would marry
666,town stoney sept septon moon denounced king maegor ’ wedding plan hundred townfolk cheered wildly others dared raise voice grace high septon took ship oldtown sailing king ’ landing perform marriage rite warm spring day 47th year conquest maegor targaryen took three wife ward red keep though new queen garbed cloaked color father ’ house people king ’ landing called “ black bride ” widow
670,presence lady jeyne ’ son lady elinor ’ three boy wedding ensured would play part ceremony many expected show defiance princess rhaena hope quelled queen tyanna appeared escorting two young girl silver hair purple eye clad red black house targaryen “ foolish think
672,could hide ” tyanna told princess rhaena bowed head spoke vow voice cold ice
673,many queer contradictory story told night followed passage many year difficult separate truth legend three black bride share single bed claim seems unlikely grace visit three woman night consummate three union perhaps princess rhaena attempt kill king dagger concealed beneath pillow later claimed elinor costayne scratch king ’ back bloody ribbon coupled jeyne westerling drink fertility potion queen tyanna supposedly brought throw older woman ’ face potion ever mixed offered first account appear well reign king jaehaerys twenty year woman dead
674,know aftermath wedding maegor declared rhaena ’ daughter aerea lawful heir “ time god grant son ” whilst sending twin rhaella oldtown raised septum nephew jaehaerys rightful heir law seven kingdom expressly disinherited decree queen jeyne ’ son confirmed lord tarbeck hall sent casterly rock raised ward lyman lannister queen elinor ’ elder boy similarly disposed one eyrie one highgarden queen ’ youngest babe turned wet nurse king found queen ’ nursing irksome
675,half year later edwell celtigar king ’ hand announced queen jeyne child hardly belly begun swell king revealed queen elinor also pregnant maegor showered woman gift honor granted new land office father brother uncle joy proved short lived three moon due queen jeyne brought bed sudden onset labor pain delivered stillborn child monstrous one alys harroway birthed legless armless creature possessed male female genitalia mother long survive child
676,maegor cursed men said slain nephew made war faith high septon defied god committed murder incest adultery rape privy part poisoned
678,seed full worm god would never grant living son whisper ran maegor settled different explanation sent ser owen bush ser maladon moore seize queen tyanna deliver dungeon pentoshi queen made full confession even king ’ torturer readied implement poisoned jeyne westerling ’ child womb alys harroway ’ would elinor costayne ’ whelp promised
679,said king slew cutting heart blackfyre feeding dog even death tyanna tower revenge came pas promised moon turned turned black night queen elinor delivered malformed stillborn child eyeless boy born rudimentary wing
680,48th year conquest sixth year king maegor ’ reign last year life man seven kingdom could doubt king accursed follower still remained began melt away evaporating like dew morning sun word reached king ’ landing ser joffrey doggett seen entering riverrun captive guest lord tully septon moon appeared leading thousand faithful march across reach oldtown announced intent bearding lickspittle starry sept demand denounce “ abomination iron throne ” lift ban military order lord oakheart lord rowan appeared levy came attack moon join lord celtigar resigned king ’ hand returned seat claw isle report dornish march suggested dornishmen gathering pass preparing invade realm
681,worst blow came storm ’ end shore shipbreaker bay lord rogar baratheon proclaimed young jaehaerys targaryen true lawful king andals rhoynar first men prince jaehaerys named lord rogar protector realm hand king prince ’ mother queen alyssa sister alysanne stood beside jaehaerys unsheathed dark sister vowed end reign usurping uncle hundred banner lord stormland knight cheered proclamation prince jaehaerys fourteen year old
683,claimed throne handsome youth skilled lance longbow gifted rider rode great bronze tan beast called vermithor sister alysanne maid twelve commanded dragon silverwing “ maegor one dragon ” lord rogar told stormlords “ prince two ”
684,soon three word reached red keep jaehaerys gathering force storm ’ end rhaena targaryen mounted dreamfyre flew join abandoning uncle forced wed took daughter aerea…and blackfyre stolen king ’ scabbard slept
685,king maegor ’ response sluggish confused commanded grand maester send forth raven summoning leal lord bannermen gather king ’ landing find benifer taken ship pentos finding princess aerea gone sent rider oldtown demand head twin sister rhaella punish mother betrayal lord hightower imprisoned messenger instead two kingsguard vanished one night go jaehaerys ser owen bush found dead outside brothel member stuffed mouth
686,lord velaryon driftmark amongst first declare jaehaerys velaryons realm ’ traditional admiral maegor woke find lost entire royal fleet tyrells highgarden followed power reach hightowers oldtown redwynes arbor lannisters casterly rock arryns eyrie royces runestone…one one came king
687,king ’ landing score lesser lord gathered maegor ’ command amongst lord darklyn duskendale lord massey stonedance lord tower harrenhal lord staunton rook ’ rest lord bar emmon sharp point lord buckwell antler lord rosby stokeworth hayford harte byrch rollingford bywater mallery yet commanded scarce four thousand men amongst one ten knight
688,maegor brought together red keep one night discus plan battle saw realized great lord coming join many lost heart lord hayford went far urge grace abdicate take black grace ordered hayford beheaded spot continued
690,war council lordship ’ head mounted lance behind iron throne day lord made plan late night hour wolf last maegor allowed take leave king remained behind brooding iron throne departed lord tower lord rosby last see grace
691,hour later dawn breaking last maegor ’ queen came seeking queen elinor found still upon iron throne pale dead robe soaked blood arm slashed open wrist elbow jagged barb another blade gone neck emerge beneath chin
695,many day believe iron throne killed maegor alive rosby tower left throne room argue guard door swore one entered afterward queen elinor made discovery say queen forced onto barb blade avenge murder first husband kingsguard might
697,done deed though would required act concert two knight posted door might also person person unknown entering leaving throne room hidden passage red keep secret known dead might also king tasted despair dark watch night took life twisting blade needed opening vein spare defeat disgrace surely awaited
698,reign king maegor targaryen known history legend maegor cruel lasted six year sixty six day upon death corpse burned yard red keep ash interred afterward dragonstone beside mother died childless left heir body
723,jaehaerys targaryen ascended iron throne 48 ac age fourteen would rule seven kingdom next fifty five year death natural cause 103 ac later year reign reign successor called old king obvious reason jaehaerys young vigorous man far longer aged feeble one thoughtful scholar speak reverently “ conciliator ” archmaester umbert writing century later famously declared aegon dragon sister conquered seven kingdom six least jaehaerys conciliator truly made one
724,easy task immediate predecessor undone much conqueror built aenys weakness indecision maegor bloodlust cruelty realm jaehaerys inherited impoverished war torn lawless riven division mistrust whilst new king green boy experience rule
725,even claim iron throne wholly beyond question although jaehaerys surviving son king aenys older brother aegon claimed kingship aegon uncrowned died battle beneath god eye whilst trying
727,unseat uncle maegor taking wife sister rhaena siring two daughter twin aerea rhaella maegor cruel accounted usurper right rule certain maesters argued prince aegon true king succession right pas elder daughter aerea younger brother
728,sex twin weighed however age girl six maegor ’ death furthermore account left u contemporary suggest princess aerea timid child young much given tear bed wetting whilst rhaella bolder robust pair novice serving starry sept promised faith neither seemed making queen mother queen rhaena conceded much agreed crown go brother jaehaerys rather daughter
729,suggested rhaena might strongest claim crown firstborn child king aenys queen alyssa even whispered queen rhaena somehow contrived free realm maegor cruel though mean might arranged death fleeing king ’ landing dragon dreamfyre never successfully established sex told however “ dorne ” lord rogar baratheon said notion put “ rhaena nymeria ” moreover twice widowed queen come loathe king ’ landing court wished return fair isle found measure peace uncle made one black bride
730,prince jaehaerys still year half shy manhood first ascended iron throne thus determined mother dowager queen alyssa would act regent whilst lord rogar served hand protector realm let thought however jaehaerys merely figurehead right first boy king insisted upon voice decision made name
731,even mortal remains maegor targaryen consigned funeral pyre young successor faced first crucial decision deal uncle ’ remaining supporter time maegor found dead upon iron throne great house
733,realm many lesser lord abandoned him…but many whose land castle near king ’ landing crownlands stood maegor hour death amongst lord rosby tower last men see king alive others rallied banner included lord stokeworth massey harte bywater darklyn rollingford mallery bar emmon byrch staunton buckwell
734,chaos followed discovery maegor ’ body lord rosby drank cup hemlock join king death buckwell rollingford took ship pentos whilst others fled castle stronghold darklyn staunton courage remain lord tower yield red keep prince jaehaerys sister rhaena alysanne descended upon castle dragon court chronicle tell u young prince slid back vermithor “ three leal lord ” bent knee lay sword foot hailing king
735,“ come late feast ” prince jaehaerys reportedly told though mild tone “ blade helped slay brother aegon beneath god eye ” command three immediately put chain though prince ’ party called executed spot black cell soon joined king ’ justice lord confessor chief gaoler commander city watch four knight kingsguard remained beside king maegor
736,fortnight later lord rogar baratheon queen alyssa arrived king ’ landing host hundred seized imprisoned knight squire steward septons serving men charge accused aided abetted maegor targaryen usurping iron throne crime cruelty misrule followed even woman exempt lady noble birth attended black bride arrested well together score lowborn trulls named maegor ’ whore
739,dungeon red keep full bursting question arose done prisoner maegor counted usurper entire reign unlawful supported guilty treason must need put death course urged queen alyssa dowager queen lost two son maegor ’ cruelty mind grant men carried edict even dignity trial “ boy viserys tortured slain men stood silently spoke word protest ” said “ listen ”
740,fury stood lord rogar baratheon hand king protector realm whilst lordship agreed maegor ’ men surely deserving punishment pointed captive executed usurper ’ remaining loyalist would disinclined bend knee lord rogar would choice march castle one one winkle man stronghold steel fire “ done cost ” asked “ would bloody business one might harden heart u ” let maegor ’ men stand trial confess treason protector urged found guilty worst crime could put death remainder let tender hostage ensure future loyalty surrender land castle
742,wisdom lord rogar ’ approach plain young king ’ supporter yet view might prevailed jaehaerys taken hand though ten four boy king proved first would content sit meekly whilst others ruled name maester sister alysanne handful young knight side jaehaerys climbed iron throne summoned lord attend “ trial torture execution ” announced “ realm must see uncle shall begin reign bathing blood came banner early late let rest come ”
743,jaehaerys yet neither crowned anointed still shy majority pronouncement therefore legal force authority overrule council regent yet power word determination displayed sat looking upon iron throne lord baratheon velaryon gave prince support rest soon followed sister rhaena dared say nay “ cheer crown placed upon head ” said “ cheered uncle father ”
744,end question rested regent…and whilst queen alyssa desired vengeance sake loath go son ’ wish “ would make seem weak ” reported said lord rogar “ must never seem weak father ’ downfall ” thus maegor ’ men spared
